26-03-05 23:44:51.717 - INFO: step:69 time:0.03+3.18 lr:3.0000e-04 loss_avg:1.8828e+00 diff_loss:1.8750e+00 range_l1:1.0026e-01 chamfer:0.0000e+00
26-03-05 23:44:55.068 - INFO: step:70 time:0.01+3.34 lr:3.0000e-04 loss_avg:1.8516e+00 diff_loss:1.8438e+00 range_l1:1.1281e-01 chamfer:0.0000e+00
26-03-05 23:45:10.718 - INFO: step:71 time:0.01+15.64 lr:3.0000e-04 loss_avg:2.0625e+00 diff_loss:2.0469e+00 range_l1:8.8679e-02 chamfer:0.0000e+00
26-03-05 23:45:14.085 - INFO: step:72 time:0.01+3.35 lr:3.0000e-04 loss_avg:2.1250e+00 diff_loss:2.1094e+00 range_l1:1.2519e-01 chamfer:0.0000e+00
26-03-05 23:45:17.618 - INFO: step:73 time:0.01+3.53 lr:3.0000e-04 loss_avg:1.8359e+00 diff_loss:1.8281e+00 range_l1:9.5772e-02 chamfer:0.0000e+00
26-03-05 23:45:20.993 - INFO: step:74 time:0.01+3.37 lr:3.0000e-04 loss_avg:2.0312e+00 diff_loss:2.0156e+00 range_l1:1.2841e-01 chamfer:0.0000e+00
26-03-05 23:45:24.348 - INFO: step:75 time:0.02+3.33 lr:3.0000e-04 loss_avg:1.7578e+00 diff_loss:1.7500e+00 range_l1:8.9092e-02 chamfer:0.0000e+00
26-03-05 23:45:27.539 - INFO: step:76 time:0.01+3.19 lr:3.0000e-04 loss_avg:1.8438e+00 diff_loss:1.8359e+00 range_l1:1.0013e-01 chamfer:0.0000e+00
26-03-05 23:45:31.137 - INFO: step:77 time:0.01+3.59 lr:3.0000e-04 loss_avg:1.8516e+00 diff_loss:1.8438e+00 range_l1:1.1192e-01 chamfer:0.0000e+00
26-03-05 23:45:34.806 - INFO: step:78 time:0.01+3.66 lr:3.0000e-04 loss_avg:1.9297e+00 diff_loss:1.9219e+00 range_l1:1.1510e-01 chamfer:0.0000e+00
26-03-05 23:45:37.989 - INFO: step:79 time:0.01+3.17 lr:3.0000e-04 loss_avg:1.8828e+00 diff_loss:1.8750e+00 range_l1:1.1184e-01 chamfer:0.0000e+00
26-03-05 23:45:41.267 - INFO: step:80 time:0.01+3.27 lr:3.0000e-04 loss_avg:1.8828e+00 diff_loss:1.8750e+00 range_l1:1.0281e-01 chamfer:0.0000e+00
26-03-05 23:45:58.547 - INFO: step:81 time:0.01+17.27 lr:3.0000e-04 loss_avg:1.7266e+00 diff_loss:1.7188e+00 range_l1:6.5223e-02 chamfer:0.0000e+00
26-03-05 23:46:01.832 - INFO: step:82 time:0.05+3.24 lr:3.0000e-04 loss_avg:1.9141e+00 diff_loss:1.9062e+00 range_l1:1.0874e-01 chamfer:0.0000e+00
26-03-05 23:46:04.865 - INFO: step:83 time:0.01+3.02 lr:3.0000e-04 loss_avg:1.9375e+00 diff_loss:1.9297e+00 range_l1:1.1241e-01 chamfer:0.0000e+00
26-03-05 23:46:08.330 - INFO: step:84 time:0.01+3.46 lr:3.0000e-04 loss_avg:1.9297e+00 diff_loss:1.9219e+00 range_l1:1.1423e-01 chamfer:0.0000e+00
26-03-05 23:46:11.540 - INFO: step:85 time:0.01+3.20 lr:3.0000e-04 loss_avg:2.0156e+00 diff_loss:2.0000e+00 range_l1:1.1741e-01 chamfer:0.0000e+00
26-03-05 23:46:14.577 - INFO: step:86 time:0.01+3.02 lr:3.0000e-04 loss_avg:1.8438e+00 diff_loss:1.8359e+00 range_l1:9.5474e-02 chamfer:0.0000e+00
26-03-05 23:46:18.184 - INFO: step:87 time:0.01+3.60 lr:3.0000e-04 loss_avg:1.8359e+00 diff_loss:1.8203e+00 range_l1:1.1912e-01 chamfer:0.0000e+00
26-03-05 23:46:21.373 - INFO: step:88 time:0.01+3.18 lr:3.0000e-04 loss_avg:2.5781e+00 diff_loss:2.5625e+00 range_l1:1.4892e-01 chamfer:0.0000e+00
26-03-05 23:46:24.408 - INFO: step:89 time:0.01+3.03 lr:3.0000e-04 loss_avg:1.7422e+00 diff_loss:1.7344e+00 range_l1:8.6325e-02 chamfer:0.0000e+00
26-03-05 23:46:27.778 - INFO: step:90 time:0.01+3.36 lr:3.0000e-04 loss_avg:1.9453e+00 diff_loss:1.9297e+00 range_l1:1.2132e-01 chamfer:0.0000e+00
26-03-05 23:46:43.116 - INFO: step:91 time:0.01+15.33 lr:3.0000e-04 loss_avg:1.6797e+00 diff_loss:1.6719e+00 range_l1:6.9762e-02 chamfer:0.0000e+00
26-03-05 23:46:46.484 - INFO: step:92 time:0.01+3.36 lr:3.0000e-04 loss_avg:2.0781e+00 diff_loss:2.0625e+00 range_l1:1.0843e-01 chamfer:0.0000e+00
26-03-05 23:46:49.705 - INFO: step:93 time:0.01+3.21 lr:3.0000e-04 loss_avg:1.7031e+00 diff_loss:1.6953e+00 range_l1:7.1696e-02 chamfer:0.0000e+00
26-03-05 23:46:52.907 - INFO: step:94 time:0.06+3.15 lr:3.0000e-04 loss_avg:1.8125e+00 diff_loss:1.8047e+00 range_l1:1.0377e-01 chamfer:0.0000e+00
26-03-05 23:46:56.046 - INFO: step:95 time:0.01+3.13 lr:3.0000e-04 loss_avg:1.7188e+00 diff_loss:1.7109e+00 range_l1:8.9472e-02 chamfer:0.0000e+00
26-03-05 23:46:59.413 - INFO: step:96 time:0.02+3.35 lr:3.0000e-04 loss_avg:2.1250e+00 diff_loss:2.1094e+00 range_l1:1.4088e-01 chamfer:0.0000e+00
26-03-05 23:47:02.798 - INFO: step:97 time:0.01+3.37 lr:3.0000e-04 loss_avg:1.9297e+00 diff_loss:1.9219e+00 range_l1:1.1161e-01 chamfer:0.0000e+00
26-03-05 23:47:06.045 - INFO: step:98 time:0.01+3.23 lr:3.0000e-04 loss_avg:1.7656e+00 diff_loss:1.7578e+00 range_l1:1.0684e-01 chamfer:0.0000e+00
26-03-05 23:47:09.303 - INFO: step:99 time:0.02+3.24 lr:3.0000e-04 loss_avg:1.7969e+00 diff_loss:1.7891e+00 range_l1:1.0174e-01 chamfer:0.0000e+00
26-03-05 23:47:12.948 - INFO: step:100 time:0.01+3.64 lr:3.0000e-04 loss_avg:1.7188e+00 diff_loss:1.7109e+00 range_l1:9.6106e-02 chamfer:0.0000e+00
26-03-05 23:47:28.150 - INFO: step:101 time:0.01+15.19 lr:3.0000e-04 loss_avg:1.8438e+00 diff_loss:1.8359e+00 range_l1:1.0095e-01 chamfer:0.0000e+00
26-03-05 23:47:31.427 - INFO: step:102 time:0.02+3.26 lr:3.0000e-04 loss_avg:2.0312e+00 diff_loss:2.0156e+00 range_l1:1.0345e-01 chamfer:0.0000e+00
26-03-05 23:47:34.929 - INFO: step:103 time:0.01+3.50 lr:3.0000e-04 loss_avg:1.9922e+00 diff_loss:1.9844e+00 range_l1:1.1090e-01 chamfer:0.0000e+00
26-03-05 23:47:38.419 - INFO: step:104 time:0.01+3.48 lr:3.0000e-04 loss_avg:2.0156e+00 diff_loss:2.0000e+00 range_l1:1.2330e-01 chamfer:0.0000e+00
